"order_id","sales","profit","quantity","category","sub_category","Cost","Total_Cost","Total_profit"
AZ-2011-4951642,27,4,2,Office Supplies,Binders,23,23,8
AZ-2011-496083,364,45,8,Office Supplies,Appliances,319,319,360
AZ-2011-496083,181,61,6,Office Supplies,Storage,39,120,366
AZ-2011-4987681,38,18,1,Office Supplies,Supplies,20,20,18
AZ-2011-4987681,587,104,1,Technology,Phones,483,483,104
AZ-2011-5002447,1029,-247,5,Furniture,Bookcases,1276,1276,-1235
AZ-2011-5002447,28,-10,2,Office Supplies,Binders,38,38,-20
AZ-2011-5002447,25,-6,1,Office Supplies,Envelopes,31,31,-6
AZ-2011-5004051,15,-9,2,Office Supplies,Art,24,24,-18
AZ-2011-5004051,7,-4,1,Office Supplies,Fasteners,11,11,-4
AZ-2011-5009632,96,25,8,Office Supplies,Binders,27,71,200
AZ-2011-5009632,40,0,3,Office Supplies,Labels,40,40,0
AZ-2011-5010109,178,59,7,Office Supplies,Art,119,119,413
AZ-2011-5023465,90,21,3,Office Supplies,Art,69,69,63
AZ-2011-5023465,28,10,2,Office Supplies,Fasteners,18,18,20
AZ-2011-5040391,439,117,4,Furniture,Bookcases,322,322,468
AZ-2011-504913,49,4,1,Furniture,Furnishings,45,45,4
AZ-2011-5059692,105,10,5,Office Supplies,Art,95,95,50
AZ-2011-5059692,5277,1759,9,Technology,Phones,3518,3518,15831
AZ-2011-5060005,126,-116,9,Office Supplies,Art,242,242,-1044
AZ-2011-5082038,237,35,7,Office Supplies,Paper,202,202,245
AZ-2011-5097391,36,3,2,Office Supplies,Art,33,33,6
AZ-2011-5098375,719,21,5,Furniture,Bookcases,698,698,105
AZ-2011-5098375,334,133,4,Office Supplies,Appliances,201,201,532
AZ-2011-5099606,299,113,2,Furniture,Bookcases,186,186,226
AZ-2011-5113507,178,-6,4,Furniture,Chairs,184,184,-24
AZ-2011-5113507,4590,523,14,Technology,Copiers,486,4067,7322
AZ-2011-512368,53,23,1,Office Supplies,Art,30,30,23
AZ-2011-5148757,50,14,3,Office Supplies,Binders,36,36,42
AZ-2011-5148757,160,67,6,Office Supplies,Supplies,93,93,402
AZ-2011-5170408,85,4,3,Office Supplies,Paper,81,81,12
AZ-2011-5185285,551,98,3,Office Supplies,Storage,453,453,294
AZ-2011-5195846,267,90,3,Furniture,Furnishings,177,177,270
AZ-2011-5195846,55,-19,4,Office Supplies,Envelopes,74,74,-76
AZ-2011-5195846,91,-2,3,Office Supplies,Storage,93,93,-6
AZ-2011-5228035,36,7,3,Office Supplies,Fasteners,29,29,21
AZ-2011-5263190,114,41,6,Office Supplies,Art,73,73,246
AZ-2011-5263190,374,141,2,Office Supplies,Storage,233,233,282
AZ-2011-5265175,1119,246,2,Office Supplies,Appliances,873,873,492
AZ-2011-5265250,14,4,3,Office Supplies,Labels,10,10,12
AZ-2011-5289752,82,20,2,Office Supplies,Envelopes,62,62,40
AZ-2011-5289752,224,35,2,Technology,Phones,189,189,70
AZ-2011-529480,80,33,6,Office Supplies,Binders,47,47,198
AZ-2011-5313166,6517,2476,12,Office Supplies,Appliances,4041,4041,29712
AZ-2011-5313166,457,76,9,Office Supplies,Storage,381,381,684
AZ-2011-5342265,145,44,3,Office Supplies,Binders,101,101,132
AZ-2011-5342265,48,8,3,Office Supplies,Storage,40,40,24
AZ-2011-5348577,54,12,2,Technology,Accessories,42,42,24
AZ-2011-5348577,538,36,3,Technology,Machines,502,502,108
AZ-2011-5348577,120,-22,3,Technology,Phones,142,142,-66
AZ-2011-5353512,728,80,2,Furniture,Bookcases,648,648,160
AZ-2011-5353512,405,20,3,Furniture,Chairs,385,385,60
AZ-2011-5353512,49,19,2,Office Supplies,Art,30,30,38
AZ-2011-5353512,27,11,2,Office Supplies,Binders,16,16,22
AZ-2011-5353512,636,178,1,Technology,Phones,458,458,178
AZ-2011-5357101,495,233,2,Technology,Accessories,262,262,466
AZ-2011-5376119,1674,686,5,Furniture,Tables,988,988,3430
AZ-2011-5420037,57,12,2,Office Supplies,Binders,45,45,24
AZ-2011-5422408,520,203,3,Technology,Phones,317,317,609
AZ-2011-5437243,78,7,4,Office Supplies,Binders,56,71,28
AZ-2011-5437243,95,42,4,Office Supplies,Storage,53,53,168
AZ-2011-5437243,97,31,3,Office Supplies,Supplies,66,66,93
AZ-2011-5463300,110,37,2,Furniture,Furnishings,73,73,74
AZ-2011-5463300,21,9,2,Office Supplies,Art,12,12,18
AZ-2011-5466756,53,15,2,Office Supplies,Art,38,38,30
AZ-2011-5466756,80,1,7,Office Supplies,Fasteners,79,79,7
AZ-2011-5466756,99,10,2,Office Supplies,Storage,89,89,20
AZ-2011-5466756,217,22,5,Technology,Accessories,195,195,110
AZ-2011-5471262,16,2,2,Office Supplies,Labels,14,14,4
AZ-2011-5476846,84,9,3,Office Supplies,Art,75,75,27
AZ-2011-5482172,66,11,4,Office Supplies,Paper,55,55,44
AZ-2011-5492852,22,0,2,Office Supplies,Storage,22,22,0
AZ-2011-5511380,161,80,5,Office Supplies,Art,81,81,400
AZ-2011-5511380,148,35,3,Office Supplies,Paper,113,113,105
AZ-2011-5511380,368,-16,2,Office Supplies,Storage,384,384,-32
AZ-2011-5511380,125,0,3,Technology,Accessories,125,125,0
AZ-2011-5517169,194,84,4,Office Supplies,Art,110,110,336
AZ-2011-5526022,44,1,1,Office Supplies,Storage,43,43,1
AZ-2011-555801,48,18,3,Office Supplies,Art,30,30,54
AZ-2011-555801,271,51,9,Office Supplies,Binders,220,220,459
AZ-2011-5582578,854,290,7,Furniture,Bookcases,564,564,2030
AZ-2011-5582578,438,175,7,Office Supplies,Appliances,263,263,1225
AZ-2011-5582578,31,0,1,Office Supplies,Paper,31,31,0
AZ-2011-5592307,166,76,10,Office Supplies,Paper,90,90,760
AZ-2011-5608865,68,16,6,Office Supplies,Art,52,52,96
AZ-2011-5608865,148,16,3,Office Supplies,Binders,132,132,48
AZ-2011-5608865,23,8,2,Office Supplies,Supplies,15,15,16
AZ-2011-5663696,690,138,8,Technology,Machines,552,552,1104
AZ-2011-5663696,547,55,4,Technology,Phones,492,492,220
AZ-2011-5676694,822,353,2,Furniture,Bookcases,469,469,706
AZ-2011-5676694,19,4,1,Office Supplies,Art,15,15,4
AZ-2011-5690380,159,65,6,Office Supplies,Storage,94,94,390
AZ-2011-5702370,552,165,5,Furniture,Bookcases,387,387,825
AZ-2011-5702370,257,49,5,Office Supplies,Art,208,208,245
AZ-2011-5702370,17,6,2,Office Supplies,Binders,11,11,12
AZ-2011-5702370,522,21,2,Technology,Machines,501,501,42
AZ-2011-5707449,114,34,2,Office Supplies,Appliances,80,80,68
AZ-2011-5707449,118,0,4,Office Supplies,Art,118,118,0
AZ-2011-5707449,32,4,4,Office Supplies,Labels,28,28,16
AZ-2011-5707449,111,-61,3,Office Supplies,Storage,172,172,-183
AZ-2011-5707449,48,-20,2,Technology,Machines,68,68,-40
AZ-2011-5708655,65,25,5,Office Supplies,Binders,8,40,125
AZ-2011-5708655,88,18,3,Technology,Accessories,70,70,54
AZ-2011-5720864,41,11,6,Office Supplies,Binders,30,30,66
AZ-2011-5720864,117,56,7,Office Supplies,Fasteners,61,61,392
AZ-2011-5720864,716,150,7,Technology,Accessories,566,566,1050
AZ-2011-5721905,17,7,2,Office Supplies,Fasteners,10,10,14
AZ-2011-578089,749,180,7,Furniture,Furnishings,569,569,1260
AZ-2011-5788290,26,5,1,Office Supplies,Paper,21,21,5
AZ-2011-5801302,190,52,4,Office Supplies,Art,17,138,208
AZ-2011-5817638,584,234,7,Office Supplies,Appliances,350,350,1638
AZ-2011-5822789,108,37,2,Office Supplies,Art,71,71,74
AZ-2011-5827692,628,6,2,Technology,Machines,622,622,12
AZ-2011-583228,88,19,2,Office Supplies,Supplies,69,69,38
AZ-2011-5869323,54,12,2,Technology,Accessories,42,42,24
AZ-2011-5917724,512,227,1,Office Supplies,Appliances,285,285,227
AZ-2011-5917724,80,1,3,Office Supplies,Storage,79,79,3
AZ-2011-5942639,251,53,5,Office Supplies,Binders,198,198,265
AZ-2011-5942639,144,32,4,Office Supplies,Supplies,112,112,128
AZ-2011-5960662,224,103,11,Office Supplies,Paper,121,121,1133
AZ-2011-5960662,486,78,3,Technology,Machines,408,408,234
AZ-2011-5960662,440,66,6,Technology,Phones,374,374,396
AZ-2011-5965584,1569,185,7,Technology,Copiers,1384,1384,1295
AZ-2011-597829,140,6,5,Office Supplies,Storage,134,134,30
AZ-2011-5981422,148,59,3,Office Supplies,Binders,89,89,177
AZ-2011-6011646,64,24,2,Office Supplies,Art,40,40,48
AZ-2011-6019271,188,23,3,Furniture,Chairs,165,165,69
AZ-2011-6019271,33,14,4,Office Supplies,Fasteners,19,19,56
AZ-2011-6019271,643,53,6,Technology,Phones,590,590,318
AZ-2011-6026153,26,8,2,Office Supplies,Binders,18,18,16
AZ-2011-6048331,26,1,1,Office Supplies,Art,25,25,1
AZ-2011-6048331,9,2,1,Office Supplies,Storage,7,7,2
AZ-2011-6053355,249,30,5,Office Supplies,Paper,219,219,150
AZ-2011-6106265,178,82,8,Office Supplies,Envelopes,96,96,656
AZ-2011-6122805,123,10,4,Office Supplies,Storage,113,113,40
AZ-2011-6123217,547,159,3,Furniture,Chairs,388,388,477
AZ-2011-6133674,93,44,2,Office Supplies,Art,49,49,88
AZ-2011-6142647,28,4,1,Office Supplies,Art,24,24,4
AZ-2011-6172786,1429,577,6,Technology,Copiers,329,852,3462
AZ-2011-617423,297,98,7,Office Supplies,Art,69,199,686
AZ-2011-6186921,10,2,2,Office Supplies,Binders,8,8,4
AZ-2011-6212291,139,0,4,Office Supplies,Supplies,139,139,0
AZ-2011-6222257,43,20,3,Office Supplies,Art,23,23,60
AZ-2011-6222257,193,62,6,Office Supplies,Supplies,131,131,372
AZ-2011-6223481,199,56,4,Office Supplies,Binders,143,143,224
AZ-2011-6223481,68,29,2,Office Supplies,Paper,39,39,58
AZ-2011-6256805,51,23,4,Office Supplies,Binders,28,28,92
AZ-2011-6256805,69,27,2,Office Supplies,Supplies,42,42,54
AZ-2011-6268545,561,34,2,Office Supplies,Appliances,527,527,68
AZ-2011-6268545,249,40,2,Technology,Copiers,209,209,80
AZ-2011-6274862,13,1,2,Office Supplies,Binders,12,12,2
AZ-2011-6288321,11,5,1,Office Supplies,Fasteners,6,6,5
AZ-2011-6288321,586,88,8,Technology,Phones,498,498,704
AZ-2011-6296214,267,29,2,Furniture,Chairs,238,238,58
AZ-2011-6296214,275,8,4,Office Supplies,Appliances,267,267,32
AZ-2011-6296214,9,3,2,Office Supplies,Labels,6,6,6
AZ-2011-6296469,53,-18,4,Office Supplies,Paper,71,71,-72
AZ-2011-6314494,40,16,3,Office Supplies,Binders,24,24,48
AZ-2011-6314494,90,27,2,Office Supplies,Paper,63,63,54
AZ-2011-635398,50,13,2,Office Supplies,Supplies,37,37,26
AZ-2011-6377121,168,7,6,Office Supplies,Storage,161,161,42
AZ-2011-6402982,1295,609,5,Technology,Accessories,686,686,3045
AZ-2011-643323,18,3,2,Office Supplies,Labels,15,15,6
AZ-2011-643323,645,76,5,Technology,Phones,569,569,380
AZ-2011-6439906,268,-342,2,Furniture,Tables,610,610,-684
AZ-2011-6439906,40,6,5,Office Supplies,Labels,34,34,30
AZ-2011-6447932,247,35,2,Furniture,Bookcases,212,212,70
AZ-2011-6532640,109,52,2,Office Supplies,Art,57,57,104
AZ-2011-6532640,1025,400,4,Technology,Accessories,625,625,1600
AZ-2011-6535299,37,17,3,Office Supplies,Binders,20,20,51
AZ-2011-6545414,42,16,5,Office Supplies,Labels,26,26,80
AZ-2011-6545414,349,175,7,Office Supplies,Supplies,174,174,1225
AZ-2011-6557147,360,32,3,Office Supplies,Storage,328,328,96
AZ-2011-6561347,117,6,4,Office Supplies,Art,111,111,24
AZ-2011-658574,55,8,2,Office Supplies,Art,47,47,16
AZ-2011-658574,42,14,6,Office Supplies,Labels,28,28,84
AZ-2011-6587022,479,202,4,Furniture,Chairs,277,277,808
AZ-2011-6587022,57,17,2,Office Supplies,Binders,40,40,34
AZ-2011-65889,646,50,9,Furniture,Chairs,596,596,450
AZ-2011-65889,88,32,2,Office Supplies,Supplies,56,56,64
AZ-2011-65889,388,27,6,Technology,Phones,361,361,162
AZ-2011-6604383,613,37,3,Office Supplies,Storage,576,576,111
AZ-2011-6634822,514,92,3,Furniture,Bookcases,422,422,276
AZ-2011-6634822,57,25,1,Furniture,Furnishings,32,32,25
AZ-2011-6634822,68,7,2,Office Supplies,Paper,61,61,14
AZ-2011-6634822,107,8,7,Office Supplies,Storage,99,99,56
AZ-2011-6646927,278,47,6,Office Supplies,Art,181,231,282
AZ-2011-6646927,37,6,4,Office Supplies,Storage,31,31,24
AZ-2011-666847,239,96,8,Office Supplies,Binders,143,143,768
AZ-2011-666847,187,59,3,Technology,Phones,128,128,177
AZ-2011-6674300,140,21,3,Office Supplies,Art,119,119,63
AZ-2011-6683192,36,10,3,Office Supplies,Envelopes,26,26,30
AZ-2011-6683192,36,8,3,Office Supplies,Labels,28,28,24
AZ-2011-6683192,354,174,3,Technology,Machines,180,180,522
AZ-2011-6684426,28,4,1,Office Supplies,Art,24,24,4
AZ-2011-6705309,1236,420,3,Furniture,Bookcases,816,816,1260
AZ-2011-6705309,234,110,5,Office Supplies,Art,124,124,550
AZ-2011-6705309,335,18,12,Office Supplies,Binders,119,317,216
AZ-2011-6712797,22,7,3,Office Supplies,Binders,15,15,21
AZ-2011-6760420,1542,200,9,Furniture,Bookcases,1342,1342,1800
AZ-2011-6760420,1395,572,3,Furniture,Chairs,823,823,1716
AZ-2011-6760420,184,57,3,Office Supplies,Storage,127,127,171
AZ-2011-6760420,179,23,12,Office Supplies,Supplies,156,156,276
AZ-2011-6765105,301,73,2,Technology,Phones,228,228,146
AZ-2011-6783792,83,31,6,Office Supplies,Binders,52,52,186
AZ-2011-6807336,1113,260,3,Furniture,Bookcases,853,853,780
AZ-2011-6807336,86,18,5,Office Supplies,Art,51,68,90
AZ-2011-6819869,90,36,3,Office Supplies,Binders,54,54,108
AZ-2011-6835828,149,15,3,Office Supplies,Storage,134,134,45
AZ-2011-6843566,35,11,4,Office Supplies,Labels,24,24,44
AZ-2011-6843566,65,3,1,Technology,Phones,62,62,3
AZ-2011-6919505,64,3,4,Office Supplies,Art,61,61,12
AZ-2011-6969006,58,29,3,Office Supplies,Fasteners,29,29,87
AZ-2011-7005483,139,36,3,Office Supplies,Art,103,103,108
AZ-2011-7007630,243,44,11,Office Supplies,Art,199,199,484
AZ-2011-7014445,60,2,1,Office Supplies,Appliances,58,58,2
AZ-2011-7014445,44,8,2,Office Supplies,Art,36,36,16
AZ-2011-7024596,26,0,2,Office Supplies,Art,26,26,0
AZ-2011-7041508,60,24,2,Office Supplies,Binders,36,36,48
AZ-2011-7043718,729,241,2,Furniture,Bookcases,488,488,482
AZ-2011-7043718,266,23,4,Furniture,Chairs,243,243,92
AZ-2011-7043718,173,14,5,Office Supplies,Art,56,159,70
AZ-2011-7053593,1384,14,3,Furniture,Chairs,1370,1370,42
AZ-2011-7053593,103,20,2,Office Supplies,Art,83,83,40
AZ-2011-7072417,53,2,4,Office Supplies,Binders,51,51,8
AZ-2011-7072417,81,19,3,Office Supplies,Supplies,62,62,57
AZ-2011-7077665,874,341,7,Furniture,Bookcases,533,533,2387
AZ-2011-7077665,11,2,1,Office Supplies,Binders,9,9,2
AZ-2011-7080428,113,56,1,Technology,Accessories,57,57,56
AZ-2011-7089649,86,33,5,Office Supplies,Fasteners,53,53,165
AZ-2011-7123116,122,52,4,Technology,Accessories,70,70,208
AZ-2011-7123116,3033,409,8,Technology,Copiers,902,2624,3272
AZ-2011-7159051,129,20,9,Office Supplies,Art,70,109,180
AZ-2011-7159051,44,1,1,Office Supplies,Storage,43,43,1
AZ-2011-7159551,107,0,2,Office Supplies,Art,107,107,0
AZ-2011-7159551,51,9,3,Office Supplies,Paper,42,42,27
AZ-2011-7162549,808,197,6,Furniture,Chairs,611,611,1182
AZ-2011-7162549,299,109,10,Office Supplies,Paper,172,190,1090
AZ-2011-7162549,976,293,4,Technology,Accessories,683,683,1172
AZ-2011-7176168,18,8,2,Office Supplies,Binders,10,10,16
AZ-2011-7181024,76,9,4,Furniture,Furnishings,67,67,36
AZ-2011-7200468,599,53,5,Office Supplies,Storage,546,546,265
AZ-2011-7213764,120,46,9,Office Supplies,Binders,74,74,414
AZ-2011-7213764,113,19,7,Office Supplies,Fasteners,94,94,133
AZ-2011-7213826,205,39,4,Office Supplies,Art,166,166,156
AZ-2011-7213826,12,4,2,Office Supplies,Binders,8,8,8
AZ-2011-7213826,316,30,4,Office Supplies,Storage,42,286,120
AZ-2011-7213826,4453,1425,7,Technology,Phones,3028,3028,9975
AZ-2011-7225915,143,41,1,Furniture,Bookcases,102,102,41
AZ-2011-7255147,780,117,2,Furniture,Bookcases,663,663,234
AZ-2011-7255147,19,8,1,Office Supplies,Art,11,11,8
AZ-2011-7326281,51,-1,3,Office Supplies,Fasteners,52,52,-3
AZ-2011-734782,1076,24,6,Furniture,Bookcases,1052,1052,144
AZ-2011-734782,40,8,2,Furniture,Furnishings,32,32,16
AZ-2011-734782,104,28,6,Office Supplies,Envelopes,76,76,168
AZ-2011-7404693,71,32,3,Office Supplies,Storage,39,39,96
AZ-2011-7404693,189,45,7,Office Supplies,Supplies,144,144,315
AZ-2011-7412293,63,8,2,Furniture,Furnishings,55,55,16
AZ-2011-7412293,415,66,5,Technology,Accessories,349,349,330
AZ-2011-7419210,108,33,8,Office Supplies,Fasteners,75,75,264
AZ-2011-7479897,181,36,9,Furniture,Furnishings,145,145,324
AZ-2011-7479897,537,145,2,Technology,Machines,392,392,290
AZ-2011-7499604,132,9,3,Furniture,Furnishings,123,123,27
AZ-2011-7499604,50,3,3,Office Supplies,Storage,47,47,9
AZ-2011-7534020,117,36,5,Furniture,Furnishings,81,81,180
AZ-2011-7534020,153,70,3,Office Supplies,Binders,83,83,210
AZ-2011-7543304,754,142,6,Furniture,Bookcases,136,612,852
AZ-2011-7543304,469,146,7,Furniture,Chairs,323,323,1022
AZ-2011-7543304,229,51,3,Office Supplies,Appliances,178,178,153
AZ-2011-7543304,57,25,3,Office Supplies,Art,19,32,75
AZ-2011-7543304,359,123,7,Office Supplies,Storage,236,236,861
AZ-2011-7543304,354,141,4,Technology,Phones,213,213,564
AZ-2011-7586957,191,25,7,Office Supplies,Binders,166,166,175
AZ-2011-7586957,81,10,2,Technology,Accessories,71,71,20
AZ-2011-7589945,57,16,1,Furniture,Furnishings,41,41,16
AZ-2011-7643452,35,11,3,Office Supplies,Supplies,24,24,33
AZ-2011-7647834,166,76,10,Office Supplies,Paper,90,90,760
AZ-2011-7652463,1064,239,6,Furniture,Bookcases,261,825,1434
AZ-2011-7652463,37,3,2,Office Supplies,Envelopes,34,34,6
AZ-2011-7652463,323,122,5,Technology,Phones,201,201,610
AZ-2011-7655744,26,10,4,Office Supplies,Binders,16,16,40
AZ-2011-7659767,507,175,4,Furniture,Chairs,332,332,700
AZ-2011-7671743,15,7,2,Office Supplies,Envelopes,8,8,14
AZ-2011-7675351,249,3,1,Office Supplies,Appliances,246,246,3
AZ-2011-7675351,21,7,2,Office Supplies,Labels,14,14,14
AZ-2011-7675351,170,25,5,Office Supplies,Paper,145,145,125
AZ-2011-7675351,55,2,2,Office Supplies,Supplies,53,53,4
AZ-2011-7675351,527,11,2,Technology,Copiers,516,516,22
AZ-2011-7677596,117,15,7,Office Supplies,Fasteners,102,102,105
AZ-2011-7682838,167,7,4,Office Supplies,Envelopes,160,160,28
AZ-2011-7682838,273,57,2,Office Supplies,Storage,216,216,114
AZ-2011-7687877,106,28,5,Office Supplies,Art,78,78,140
AZ-2011-7694862,21,8,3,Office Supplies,Labels,13,13,24
AZ-2011-7695869,99,10,2,Office Supplies,Storage,89,89,20
AZ-2011-7732593,1389,154,5,Office Supplies,Appliances,1235,1235,770
AZ-2011-7732849,104,2,3,Office Supplies,Envelopes,102,102,6
AZ-2011-7732849,238,20,2,Office Supplies,Storage,218,218,40
AZ-2011-7779959,1983,617,5,Furniture,Bookcases,1366,1366,3085
AZ-2011-7779959,24,4,4,Office Supplies,Binders,20,20,16
AZ-2011-7783675,155,57,3,Office Supplies,Art,98,98,171
AZ-2011-7783675,137,19,10,Office Supplies,Binders,118,118,190
AZ-2011-7783675,32,5,3,Office Supplies,Labels,27,27,15
AZ-2011-7804688,66,14,3,Office Supplies,Supplies,52,52,42
AZ-2011-7833524,387,46,3,Furniture,Chairs,341,341,138
AZ-2011-7845997,42,11,3,Office Supplies,Art,31,31,33
AZ-2011-7847155,92,8,3,Furniture,Furnishings,84,84,24
AZ-2011-7847155,200,12,8,Office Supplies,Art,188,188,96
AZ-2011-7849219,301,112,7,Office Supplies,Supplies,126,189,784
AZ-2011-7868957,88,16,4,Office Supplies,Art,72,72,64
AZ-2011-7873401,640,160,2,Technology,Copiers,480,480,320
AZ-2011-7903656,1314,342,3,Furniture,Bookcases,972,972,1026
AZ-2011-7903656,705,289,5,Furniture,Chairs,416,416,1445
AZ-2011-7903656,232,45,7,Office Supplies,Art,160,187,315
AZ-2011-7921819,393,-157,5,Furniture,Bookcases,550,550,-785
AZ-2011-7921819,311,-278,11,Furniture,Chairs,238,589,-3058
AZ-2011-7921819,31,-1,9,Office Supplies,Binders,32,32,-9
AZ-2011-7934727,200,22,4,Furniture,Chairs,178,178,88
AZ-2011-7934727,14,5,1,Office Supplies,Art,9,9,5
AZ-2011-7934727,71,10,1,Technology,Accessories,61,61,10
AZ-2011-7934727,649,26,5,Technology,Phones,623,623,130
AZ-2011-7944653,41,3,3,Office Supplies,Supplies,38,38,9
AZ-2011-7944653,191,27,1,Technology,Copiers,164,164,27
AZ-2011-7962115,43,20,5,Office Supplies,Labels,23,23,100
AZ-2011-7962115,98,38,2,Technology,Machines,60,60,76
AZ-2011-7976569,1413,503,5,Technology,Machines,910,910,2515
AZ-2011-7981755,94,24,5,Office Supplies,Art,70,70,120
AZ-2011-800016,103,30,2,Furniture,Furnishings,73,73,60
AZ-2011-800016,1057,412,2,Office Supplies,Appliances,645,645,824
AZ-2011-8007862,26,7,2,Office Supplies,Labels,19,19,14
AZ-2011-8032051,66,12,3,Office Supplies,Art,54,54,36
AZ-2011-8034411,825,338,2,Furniture,Bookcases,487,487,676
AZ-2011-8034411,54,12,1,Office Supplies,Art,42,42,12
AZ-2011-8034411,889,59,7,Office Supplies,Storage,830,830,413
AZ-2011-804486,66,12,3,Office Supplies,Art,54,54,36
AZ-2011-804486,26,12,3,Office Supplies,Labels,14,14,36
AZ-2011-804486,186,89,4,Office Supplies,Paper,97,97,356
AZ-2011-804486,693,229,5,Technology,Phones,464,464,1145
AZ-2011-8060550,158,69,3,Office Supplies,Art,89,89,207
AZ-2011-8060550,296,32,6,Office Supplies,Binders,264,264,192
AZ-2011-8060550,123,50,3,Technology,Accessories,73,73,150
AZ-2011-8060803,2624,446,6,Furniture,Bookcases,2178,2178,2676
AZ-2011-8060803,34,8,3,Office Supplies,Art,26,26,24
AZ-2011-8060803,423,30,2,Office Supplies,Storage,393,393,60
AZ-2011-8069544,70,11,8,Office Supplies,Labels,59,59,88
AZ-2011-8072611,392,31,3,Furniture,Chairs,361,361,93
AZ-2011-8072611,60,14,2,Office Supplies,Art,46,46,28
AZ-2011-8072611,235,7,5,Office Supplies,Paper,228,228,35
AZ-2011-8074602,151,-5,2,Technology,Accessories,156,156,-10
AZ-2011-8078797,326,107,3,Furniture,Furnishings,219,219,321
AZ-2011-8091357,103,30,2,Furniture,Furnishings,73,73,60
AZ-2011-8091357,127,28,10,Office Supplies,Binders,29,99,280
AZ-2011-8091357,477,40,3,Technology,Machines,437,437,120
AZ-2011-8121091,14,5,1,Office Supplies,Labels,9,9,5
AZ-2011-8122214,35,14,3,Office Supplies,Fasteners,21,21,42
AZ-2011-8123773,82,20,8,Office Supplies,Supplies,62,62,160
AZ-2011-8128467,104,19,2,Office Supplies,Binders,85,85,38
AZ-2011-8128467,736,90,6,Office Supplies,Storage,646,646,540
AZ-2011-8128467,1112,379,2,Technology,Phones,733,733,758
AZ-2011-8128618,18,6,3,Office Supplies,Binders,12,12,18
AZ-2011-8129966,38,14,2,Office Supplies,Art,24,24,28
AZ-2011-8129966,192,90,5,Office Supplies,Supplies,102,102,450
AZ-2011-8155253,67,29,3,Furniture,Furnishings,38,38,87
AZ-2011-8155253,68,22,7,Office Supplies,Labels,46,46,154
AZ-2011-8155253,96,20,7,Office Supplies,Paper,76,76,140
AZ-2011-8155253,868,29,7,Office Supplies,Storage,839,839,203
AZ-2011-8164175,280,45,6,Technology,Accessories,235,235,270
AZ-2011-816625,769,299,6,Furniture,Bookcases,470,470,1794
AZ-2011-816625,85,14,2,Furniture,Furnishings,71,71,28
AZ-2011-816625,368,70,7,Office Supplies,Art,298,298,490
AZ-2011-816625,34,8,3,Office Supplies,Labels,26,26,24
AZ-2011-819110,50,24,4,Office Supplies,Envelopes,26,26,96
AZ-2011-819110,206,27,2,Technology,Machines,179,179,54
AZ-2011-8207490,100,33,2,Office Supplies,Art,67,67,66
AZ-2011-821395,99,33,2,Office Supplies,Art,66,66,66
AZ-2011-821395,379,27,2,Technology,Copiers,352,352,54
AZ-2011-8223268,322,80,6,Office Supplies,Art,242,242,480
